,Tribunal,government,Décheterie,public,Departement,Mairie,beauty,arts_centre,cinema,music_school,community_centre,library,museum,theatre,alcohol,bakery,bank,butcher,car,cheese,chocolate,deli,florist,greengrocer,hairdresser,laundry,marketplace,optician,pastry,pharmacy,seafood,supermarket,tobacco,College,Crèche,Lycée,Maternelle,Primaire,University,bar,cafe,casino,commercial,fast_food,food_court,nightclub,pub,restaurant,zoo,dentist,doctors,hospital,laboratory,attraction,hotel,office,park,playground,Pompier,police,post_office,platform,station,church,mosque,cathedral,antiques,books,clothes,convenience,cosmetics,electronics,fashion_accessories,furniture,garden_centre,interior_decoration,jewelry,mall,music,musical_instrument,perfumery,retail,shoes,tea,travel_agency,vacant,vacuum_cleaner,watches,wine,bicycle_parking,bicycle_rental,fitness_centre,sports,sports_centre,sports_hall,swimming_pool,Prix m2,lat,lon
4404,0,0,1,0,0,0,2,1,0,0,3,1,1,0,0,5,0,2,2,0,0,0,3,1,5,2,0,1,0,6,0,5,0,4,2,1,2,5,8,4,12,0,0,10,0,0,1,20,0,4,1,3,0,2,1,2,3,26,0,0,3,29,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,119,11,2,0,6,0,1,4620.0,50.62272,3.034325
4405,0,0,0,0,0,0,4,1,0,0,2,0,0,1,2,6,0,4,0,0,0,2,0,2,12,0,0,4,0,7,1,4,0,0,1,0,3,6,2,4,8,0,0,16,0,0,0,25,0,1,2,0,0,0,0,3,8,16,0,1,1,29,2,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,104,7,1,0,4,0,1,6272.09,50.635492,3.011831
4406,1,1,0,0,1,0,14,1,2,1,1,1,4,1,8,21,0,4,0,3,12,17,7,0,32,0,1,24,6,12,2,9,0,0,2,2,2,2,15,95,57,0,0,62,1,2,6,208,0,25,2,0,1,188,26,8,10,12,0,0,4,40,2,4,0,1,3,12,179,0,10,0,3,0,0,17,32,1,1,7,7,11,38,4,14,0,0,5,3,195,23,1,6,2,0,2,5240.07,50.642991,3.060429
4407,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,7,0,1,1,0,0,0,1,0,7,2,0,1,0,6,0,2,0,1,0,1,2,2,0,1,12,0,0,12,0,0,0,5,0,1,5,0,1,0,0,0,3,8,0,0,1,28,3,3,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,77,6,1,0,0,0,0,2024.35,50.621942,3.100007
4408,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,6,0,0,3,0,3,0,2,0,4,0,0,0,2,2,4,1,0,0,5,0,0,0,15,0,0,2,0,1,0,2,1,4,6,0,0,1,21,3,1,0,0,0,0,9,0,3,0,0,0,0,0,4,1,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,1,0,1,2477.42,50.647299,2.977859
4409,0,0,0,1,0,0,8,1,0,1,2,2,0,4,6,14,0,10,1,3,1,5,5,3,14,1,2,7,4,8,3,12,2,4,0,2,1,4,22,68,20,0,1,57,0,4,6,61,1,18,5,1,4,6,2,3,7,10,0,1,4,39,3,3,0,0,1,5,10,0,1,0,0,0,0,1,2,0,3,3,0,5,1,1,0,0,0,1,0,187,22,2,4,3,0,0,3739.78,50.633542,3.042171
4410,1,0,0,1,0,2,0,3,2,2,4,1,4,2,0,12,0,5,0,1,0,0,2,0,12,1,0,2,2,5,0,6,1,1,5,2,3,4,15,30,20,0,0,35,1,3,3,41,0,12,12,1,4,7,2,0,8,16,1,2,2,51,4,2,1,0,0,2,1,2,0,1,0,1,0,0,1,0,0,1,0,2,1,0,2,1,0,0,0,255,18,1,1,5,0,0,4693.08,50.621949,3.069777
4411,0,0,0,1,0,0,2,1,0,1,2,2,1,3,4,14,0,8,1,3,1,5,2,3,11,1,1,4,2,8,3,9,1,4,0,2,1,4,22,30,12,0,1,36,0,0,3,46,1,16,5,1,4,5,2,2,5,12,0,1,4,37,3,5,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,3,0,5,1,1,0,0,0,1,0,190,19,2,2,3,0,1,7005.64,50.632858,3.039392
4412,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,3,1,1,0,0,1,0,1,0,6,0,0,3,0,4,0,2,0,4,1,4,1,1,1,4,2,0,0,6,0,0,0,17,0,1,4,0,1,0,2,0,5,11,0,0,1,20,2,1,0,0,0,0,9,0,3,0,0,0,0,0,4,1,0,0,0,4,0,0,2,0,1,0,0,18,0,0,0,4,0,2,3014.77,50.647434,2.988015
4413,0,1,0,1,0,0,11,1,0,2,4,2,2,5,8,22,0,11,1,3,1,8,7,3,34,1,2,10,5,15,3,19,2,5,0,3,2,5,29,113,42,0,1,82,0,5,8,125,1,26,3,1,5,18,5,4,5,13,1,1,7,44,6,6,0,0,1,7,20,0,1,0,0,0,1,2,4,0,4,4,0,8,3,2,5,0,0,1,0,302,30,9,7,5,0,0,7572.87,50.630563,3.047885
4414,0,0,0,1,0,0,2,2,0,1,3,3,2,2,4,17,0,11,2,3,1,4,3,4,9,2,2,4,3,12,3,9,1,4,3,2,1,5,21,31,20,0,0,33,0,0,2,41,0,12,3,2,1,4,1,2,6,25,0,1,6,46,4,4,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,2,0,9,1,1,1,0,0,1,0,183,19,3,2,5,0,1,2982.5,50.627115,3.036532
4415,1,0,0,1,0,0,9,3,1,4,5,1,3,4,6,22,0,15,1,4,1,7,5,4,36,2,2,9,7,14,4,18,4,2,2,4,1,5,5,70,45,0,0,63,0,2,5,97,0,12,3,3,3,7,3,2,7,19,2,1,5,47,5,2,1,0,1,6,21,2,2,1,0,1,1,2,6,1,4,2,0,8,4,2,6,1,0,1,0,275,21,8,4,9,0,0,2844.57,50.622248,3.05425
4416,1,1,0,2,0,2,16,2,3,3,5,3,6,6,8,25,0,15,1,4,1,9,8,3,59,1,2,13,7,16,3,23,3,1,4,2,2,4,24,133,58,0,1,115,2,7,9,169,0,22,14,1,9,25,9,3,4,13,2,1,7,49,4,6,0,0,1,13,44,3,3,1,0,1,1,3,6,0,6,3,1,6,8,2,9,2,0,1,0,384,31,12,5,7,0,0,5767.39,50.62632,3.060839
4417,1,0,0,2,0,0,9,2,1,4,5,2,4,5,7,21,0,14,1,4,1,8,5,3,38,1,2,7,7,16,3,17,4,1,3,3,2,4,7,85,47,0,0,74,1,5,8,120,0,12,8,3,6,10,3,3,6,13,2,2,5,49,6,3,1,0,1,7,21,2,1,1,0,1,1,1,5,0,4,2,0,7,3,2,6,1,0,1,0,319,25,9,3,9,0,0,3473.26,50.623331,3.056268
4418,0,0,0,0,0,1,1,0,0,0,7,2,0,2,0,4,0,2,0,0,0,0,1,0,4,1,0,1,0,3,0,2,0,3,0,0,3,3,0,5,4,0,0,5,0,0,2,6,0,1,2,0,1,0,0,0,5,8,0,0,1,18,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,80,4,1,0,4,0,0,3461.87,50.626128,3.11468
4419,1,2,0,0,3,4,26,3,3,2,2,2,4,4,9,34,0,5,0,3,13,18,11,1,65,0,1,32,7,19,1,20,0,3,6,5,2,2,33,140,81,1,0,126,2,7,8,289,0,33,15,0,4,207,47,11,6,5,0,3,5,45,8,6,0,1,2,23,203,1,13,0,4,0,0,19,35,2,3,6,8,16,48,4,21,1,0,5,3,347,34,8,11,2,0,1,4481.06,50.636391,3.066935
4420,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,1,0,1,0,1,0,3,1,1,1,0,0,2,0,0,0,8,0,0,2,2,2,0,0,0,6,5,0,0,1,14,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,4,0,0,0,0,1,2969.21,50.646846,3.091181
4421,0,0,0,0,0,0,4,0,0,0,2,0,0,1,2,5,0,3,1,0,0,2,1,1,16,0,0,4,0,6,1,4,1,0,0,0,1,3,1,5,6,0,0,14,0,0,0,21,0,2,3,0,0,0,1,1,3,11,0,1,1,17,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,2,0,2,0,0,0,0,65,5,1,0,0,0,1,2808.58,50.641009,3.013424
4422,0,0,0,1,0,0,0,3,0,0,6,2,1,3,0,9,0,6,0,0,0,0,1,0,9,1,1,0,0,9,0,3,0,3,1,2,1,3,0,10,12,0,0,10,0,0,2,16,0,1,3,0,1,0,0,1,5,4,1,1,1,22,2,3,1,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,142,5,1,0,0,0,1,3037.39,50.634661,3.100851
4423,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,2,0,0,2,0,3,3,1,1,4,0,0,6,0,0,0,13,0,0,0,0,0,0,0,3,7,9,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,5,0,0,4,0,0,2219.64,50.628544,3.011521
4424,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,1,0,2,0,0,2,0,2,1,2,0,1,3,1,3,4,3,2,3,0,0,10,0,0,0,2,0,2,0,12,2,0,1,5,2,21,0,1,1,30,2,1,0,0,0,0,2,0,1,0,0,0,0,1,2,1,0,0,0,3,1,0,2,0,0,0,0,77,4,1,1,3,1,0,3072.91,50.608323,3.042874
4425,0,1,0,1,0,0,0,5,0,0,4,4,1,2,0,14,0,4,1,0,0,0,1,0,14,3,2,0,0,11,0,6,0,2,4,2,2,4,0,8,14,0,0,19,0,0,3,22,0,0,4,0,1,0,3,3,4,5,1,1,1,36,3,4,1,0,1,0,3,2,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,172,13,1,0,0,0,2,3231.68,50.629243,3.089489
4426,0,1,0,0,0,1,27,0,3,3,1,3,3,7,14,42,0,11,0,6,13,21,14,3,75,0,1,36,10,22,3,30,2,2,5,6,2,3,37,175,97,0,1,149,2,7,12,287,0,38,13,0,7,188,36,6,5,8,2,1,7,47,5,6,0,1,3,28,209,1,12,0,3,0,1,20,37,1,6,7,8,17,46,5,19,1,0,6,3,410,39,12,11,4,0,1,4868.56,50.63354,3.057826
4427,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,6,0,0,1,0,2,0,2,1,0,1,4,1,1,1,2,2,0,0,4,0,0,0,7,0,1,3,0,0,0,1,1,1,5,1,0,0,12,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,20,1,0,0,1,0,1,4567.64,50.648509,3.006315
4428,1,1,0,1,1,3,19,3,4,4,4,2,4,7,5,19,0,8,0,1,1,6,6,1,59,1,0,12,3,15,0,21,1,2,7,3,2,4,22,97,49,0,0,100,3,6,8,160,0,20,14,1,6,41,14,2,7,14,2,2,5,48,5,3,1,0,1,15,55,3,4,1,0,1,1,3,8,0,5,2,2,6,15,1,8,2,0,1,1,367,30,11,6,6,0,0,4820.95,50.626821,3.065289
4429,1,0,0,1,0,0,0,2,1,2,3,0,2,2,0,11,0,6,2,1,0,0,0,1,16,1,0,1,3,10,1,6,3,0,3,4,4,4,8,26,24,0,0,38,1,2,2,43,0,9,2,1,2,5,1,1,12,16,2,1,3,61,4,1,3,0,0,4,3,2,0,1,0,1,1,0,1,0,1,1,0,3,1,0,1,1,0,0,0,240,17,2,1,7,0,0,3289.0,50.618545,3.061926
4430,0,2,0,0,2,1,32,1,3,1,2,2,4,6,12,38,0,5,0,3,12,19,13,1,74,0,1,35,8,20,1,27,1,2,5,5,3,3,27,172,89,0,1,136,2,7,13,309,0,44,13,0,6,213,43,7,6,7,0,0,6,54,5,6,0,1,4,26,209,1,12,0,3,0,0,20,37,1,5,8,8,17,45,5,21,1,0,5,3,385,37,10,11,2,0,2,3851.4,50.635363,3.060235
4431,0,0,0,0,0,0,4,0,0,0,2,0,1,1,2,7,0,4,1,0,0,2,1,1,14,0,0,4,0,7,1,4,0,0,1,0,2,4,3,7,7,0,0,18,0,0,0,27,0,2,3,1,1,0,0,3,7,10,0,1,1,18,3,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,118,8,1,0,3,0,1,3307.46,50.638616,3.0193
4432,0,0,0,1,0,0,2,2,0,1,4,4,3,2,4,17,0,11,2,3,1,5,3,4,10,2,2,4,3,12,3,9,1,4,3,2,2,6,21,34,22,0,0,35,0,0,2,45,0,13,3,2,2,5,1,3,5,24,0,1,6,47,4,5,0,0,0,2,6,0,1,0,0,0,0,0,1,0,1,2,0,9,1,1,1,0,0,1,0,193,19,4,2,5,0,1,3214.62,50.627576,3.037606
4433,1,2,0,0,1,0,27,1,3,1,2,2,5,2,10,33,0,5,0,3,13,19,10,1,62,0,1,31,7,18,2,24,0,2,3,5,2,2,24,158,78,0,1,125,2,7,10,294,0,36,6,0,5,215,40,10,7,7,0,1,8,54,5,5,0,1,3,22,201,1,13,0,4,0,0,19,35,2,4,8,8,16,46,5,19,1,0,5,4,310,37,8,9,2,0,2,7537.07,50.638615,3.060588
4434,1,0,0,1,0,3,0,3,2,3,4,1,4,3,0,9,0,4,0,1,0,0,1,0,10,1,0,2,2,7,0,6,0,1,7,2,1,4,11,22,16,0,0,33,1,3,3,38,0,11,12,1,4,3,6,0,6,15,1,2,2,48,3,3,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,236,19,2,0,5,0,0,4966.28,50.623879,3.07442
4435,0,0,0,0,0,1,0,1,0,0,7,2,0,1,0,4,0,2,0,0,0,0,1,0,4,1,0,1,0,2,0,2,0,3,0,0,3,3,0,4,4,0,0,5,0,0,2,6,0,1,3,0,1,0,0,0,4,9,0,0,1,19,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,76,4,1,0,4,0,0,3344.62,50.624044,3.113393
4436,0,0,0,0,0,1,1,0,0,0,6,2,0,2,0,5,0,4,0,0,0,0,1,0,5,1,0,1,0,4,0,2,0,3,0,0,1,2,0,6,4,0,0,4,0,0,2,6,0,1,2,0,1,0,0,0,8,4,0,0,1,16,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,82,4,1,0,4,0,0,2884.55,50.633345,3.113494
4437,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,1,0,3,1,1,1,0,0,2,0,0,0,5,0,0,2,2,2,0,0,0,6,6,0,0,1,13,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,4,0,0,0,0,1,3374.58,50.646049,3.093565
4438,0,1,0,1,0,0,26,0,3,2,1,2,1,7,16,36,0,13,0,6,11,24,13,4,70,0,2,33,8,21,4,26,2,2,3,4,3,6,34,161,92,0,1,139,2,6,10,254,1,35,12,0,6,174,19,6,6,11,1,1,7,40,3,7,0,1,4,23,197,1,12,0,3,0,1,19,35,0,6,4,8,11,45,4,16,0,0,6,3,356,37,11,12,5,0,1,4797.2,50.633889,3.054412
4439,0,1,0,1,0,0,23,0,3,2,3,4,3,7,14,35,0,15,0,6,10,22,11,4,71,0,2,28,7,20,4,25,2,2,3,4,2,5,36,164,87,0,1,141,2,6,8,242,0,34,14,1,6,151,18,3,4,7,2,1,9,47,4,5,0,0,3,21,117,1,12,0,3,0,1,13,28,0,7,5,6,9,31,4,18,1,0,6,2,405,37,12,10,5,0,0,4140.44,50.631415,3.055034
4440,1,0,1,1,0,0,6,3,0,3,5,1,2,2,4,18,0,14,1,3,1,6,3,5,22,2,2,8,4,12,4,12,3,1,2,4,3,6,4,44,33,0,0,48,0,1,1,55,0,8,3,3,3,9,1,3,7,23,1,1,6,44,5,3,2,0,0,3,14,2,2,1,0,1,1,2,4,1,3,2,0,8,2,1,5,1,0,1,0,217,19,7,2,8,0,0,3511.62,50.620052,3.051748
4441,1,1,0,0,3,1,25,1,3,1,1,2,5,3,9,30,0,5,0,3,13,17,8,1,51,0,1,28,7,17,2,17,0,2,4,4,2,2,25,107,72,1,0,102,2,2,5,256,0,29,6,0,2,208,44,11,7,5,0,1,6,44,6,3,0,1,3,19,201,1,13,0,4,0,0,19,34,2,3,7,8,14,46,4,18,1,0,5,4,286,30,6,8,2,0,2,3512.6,50.640478,3.066648
4442,1,0,0,1,0,3,0,3,2,2,4,1,4,3,0,9,0,4,0,1,0,0,1,0,5,0,0,1,2,6,0,5,0,1,5,3,2,3,9,20,13,0,0,32,1,3,2,33,0,9,6,1,4,3,4,0,6,16,1,2,2,44,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,212,15,2,0,5,0,0,3851.4,50.622654,3.075481
4443,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,3,0,0,0,0,1,1,2,0,0,2,0,4,1,3,1,1,2,3,5,5,3,2,5,0,0,15,0,0,1,5,0,3,0,10,2,0,1,6,5,22,0,1,2,42,3,1,0,0,0,0,3,0,1,0,0,0,0,1,2,1,0,0,0,3,1,0,2,0,0,0,0,89,6,1,1,3,1,0,2586.25,50.611041,3.046201
4444,0,0,0,0,0,1,1,0,0,0,6,2,0,2,0,5,0,2,0,0,0,0,1,0,4,0,0,1,0,3,0,2,0,3,0,0,1,2,0,5,4,0,0,4,0,0,2,4,0,1,2,0,1,0,0,0,5,6,0,0,1,16,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,71,3,1,0,4,0,0,3442.23,50.630377,3.117558
4445,0,0,0,1,0,0,0,2,0,0,2,3,1,2,0,10,0,3,1,0,0,0,1,0,10,2,1,0,0,9,0,4,0,2,3,2,3,3,0,5,12,0,0,17,0,1,2,16,0,0,5,0,1,0,3,1,2,5,0,0,1,34,4,3,1,0,1,0,3,2,0,0,0,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,123,10,1,0,1,0,1,4240.91,50.624192,3.09066
4446,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,3,0,0,0,0,1,2,2,0,0,2,0,4,1,3,1,1,2,3,5,5,3,2,5,0,0,15,0,0,1,5,0,3,0,10,2,0,1,6,5,22,0,1,2,42,3,1,0,0,0,0,3,0,1,0,0,0,0,1,2,1,0,0,0,3,1,0,2,0,0,0,0,91,6,1,1,3,1,0,2030.68,50.611064,3.046429
4447,1,1,0,1,0,1,11,2,2,3,5,3,5,6,6,20,0,15,1,4,1,7,6,2,47,1,2,9,7,15,2,18,4,1,4,3,2,4,12,99,46,0,0,98,1,5,8,141,0,16,9,1,7,16,5,3,8,16,2,1,5,48,4,4,0,0,1,9,22,3,1,1,0,1,1,2,5,0,5,2,1,5,5,2,9,1,0,1,0,346,26,9,3,7,0,0,4568.72,50.624474,3.061754
4448,0,0,0,0,0,1,1,0,0,0,6,2,0,2,0,5,0,4,0,0,0,0,1,0,4,1,0,1,0,4,0,2,0,3,0,0,1,2,0,6,5,0,0,4,0,0,2,6,0,1,2,0,1,0,0,0,7,4,0,0,1,13,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,82,3,1,0,4,0,0,2496.27,50.633869,3.112736
4449,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,5,0,3,1,0,0,0,0,1,2,0,0,1,0,4,1,2,1,1,1,5,4,3,2,6,9,0,0,20,0,0,1,8,0,4,1,0,0,1,1,0,8,13,0,0,0,29,4,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,100,6,1,0,3,0,0,4372.02,50.611984,3.066161
4450,1,1,0,0,1,0,10,1,0,1,1,1,4,1,7,18,0,4,0,3,10,14,7,0,25,0,1,16,5,9,2,5,0,0,1,2,2,2,8,83,48,0,0,39,0,2,6,174,0,21,2,0,1,176,11,8,9,10,0,0,4,26,0,2,0,1,3,7,145,0,8,0,3,0,0,17,30,1,0,7,6,8,29,3,10,0,0,4,3,149,20,0,1,2,0,2,4266.4,50.644537,3.059774
4451,0,1,0,1,2,1,4,5,0,1,3,4,2,4,0,11,0,4,1,0,1,0,1,0,13,1,2,1,0,8,0,4,0,4,6,2,1,3,4,10,12,1,0,22,0,0,3,40,0,0,2,0,1,0,13,7,7,7,1,2,2,39,7,3,1,0,0,0,11,0,2,0,1,0,0,1,2,1,0,1,1,5,3,0,1,0,0,0,0,219,17,1,2,0,0,2,2392.26,50.636697,3.084604
4452,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,1,0,0,1,0,1,0,7,0,0,1,0,4,0,2,1,4,1,4,2,2,1,4,2,0,0,6,0,0,0,9,0,2,5,0,1,0,0,1,4,9,1,0,1,22,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,0,18,0,0,0,4,0,3,3463.66,50.645653,2.993302
4453,0,0,0,1,0,0,11,1,0,2,4,3,2,5,6,20,0,11,1,3,1,7,6,3,28,1,2,9,5,14,3,20,2,5,0,3,1,5,24,101,37,0,1,67,0,4,8,101,1,20,3,0,4,8,4,5,4,16,1,1,6,44,5,5,0,0,1,7,18,0,1,0,0,0,1,1,4,0,4,4,0,10,3,2,5,0,0,1,0,264,28,9,5,4,0,1,3291.16,50.629911,3.044694
4454,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,8,0,0,1,0,3,0,2,1,2,1,4,2,2,1,4,2,0,0,5,0,0,0,6,0,2,3,0,1,0,1,1,1,5,1,0,1,14,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,16,0,0,0,3,0,2,2138.36,50.648856,2.999739
4455,1,0,0,1,0,3,0,3,2,3,3,1,4,3,0,12,0,5,0,1,0,0,2,0,12,1,0,2,2,6,0,6,1,1,7,2,3,4,13,29,20,0,0,33,1,3,3,43,0,11,12,1,4,8,6,0,8,17,1,2,2,52,4,3,1,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,2,1,0,2,1,0,0,0,259,21,2,0,5,0,0,4586.63,50.622802,3.071821
4456,0,0,0,0,0,0,0,3,0,0,4,1,1,2,0,11,0,3,1,0,0,0,1,0,11,3,0,1,0,6,0,1,0,3,1,2,3,4,0,1,13,0,0,13,0,0,1,10,0,1,5,0,1,0,0,0,6,9,0,0,1,31,3,3,1,0,1,0,2,3,0,0,0,0,0,2,0,0,0,0,1,8,0,0,0,0,0,0,0,107,7,1,0,0,0,1,2347.95,50.624344,3.097524
4457,0,0,0,1,0,0,0,2,0,0,2,1,1,2,0,9,0,3,1,0,0,0,1,0,11,3,0,0,0,9,0,2,0,2,2,2,3,3,0,4,11,0,0,17,0,0,1,16,0,0,5,0,1,0,3,0,2,6,0,0,1,31,3,3,1,0,1,0,3,2,0,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,107,10,1,0,1,0,1,2923.56,50.623851,3.091953
4458,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,2,1,1,0,0,1,0,1,0,7,0,0,3,0,3,0,2,0,4,1,4,1,1,1,4,2,0,0,6,0,0,0,17,0,1,4,0,1,0,2,0,3,11,1,0,1,20,2,1,1,0,0,0,8,0,3,0,0,0,0,0,4,1,0,0,0,4,0,0,2,0,1,0,0,19,0,0,0,4,0,2,2886.98,50.647366,2.989005
4459,0,1,0,1,0,0,0,3,0,0,2,4,1,2,0,10,0,6,1,0,0,0,1,0,11,2,2,0,0,9,0,4,0,3,2,3,2,4,1,10,13,0,0,12,0,0,3,16,0,0,3,0,0,0,2,3,4,5,1,1,0,23,3,4,2,0,1,0,4,2,0,0,0,0,0,1,1,0,0,1,1,8,0,0,0,0,0,0,0,154,9,1,0,0,0,2,2076.81,50.633221,3.093263
4460,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,1,0,0,1,0,1,0,4,0,0,1,0,4,0,1,0,4,1,3,1,2,1,3,2,0,0,5,0,0,0,7,0,1,4,0,1,0,1,0,5,15,0,0,1,20,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,13,0,0,0,3,0,2,4584.62,50.642983,2.988605
4461,1,2,0,0,3,4,26,3,3,2,2,1,4,4,8,32,0,5,0,3,13,17,9,1,58,0,1,30,7,17,1,18,0,3,5,5,2,2,31,106,77,1,0,116,2,3,6,270,0,30,15,0,3,206,45,9,8,6,0,3,5,45,8,6,0,1,2,22,200,1,13,0,4,0,0,19,35,2,3,6,8,15,46,4,20,1,0,5,3,326,34,7,9,2,0,0,4495.34,50.636951,3.068243
4462,0,0,0,0,0,1,1,2,0,0,7,2,0,2,0,6,0,2,0,0,0,0,1,0,4,1,0,1,0,5,0,3,0,3,0,0,3,3,0,6,7,0,0,6,0,0,2,7,0,1,3,0,1,0,0,0,8,9,0,0,1,21,4,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,103,5,1,0,4,0,0,2424.61,50.62671,3.111345
4463,1,0,0,1,0,0,0,3,2,2,3,0,3,2,0,7,0,5,1,1,0,0,0,1,9,1,0,0,2,6,0,4,1,1,2,3,3,5,6,20,14,0,0,31,1,3,2,27,0,7,3,1,2,1,3,0,10,16,1,0,2,43,5,0,2,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,2,2,0,0,1,0,0,0,190,14,2,0,6,0,0,7303.53,50.618374,3.07106
4464,1,1,0,2,0,0,14,2,2,4,5,3,4,6,8,24,0,16,1,4,1,8,6,3,48,1,2,10,7,18,3,21,5,3,3,4,1,4,18,131,57,0,1,112,1,7,10,158,0,20,9,1,7,20,7,4,4,13,2,1,7,54,6,5,1,0,1,14,28,3,1,1,0,1,1,3,5,0,6,4,1,7,7,2,9,1,0,1,0,357,32,11,5,9,0,0,4110.6,50.625791,3.057232
4465,1,0,0,1,0,0,9,3,1,4,5,1,2,4,6,22,0,15,1,4,1,6,4,5,31,2,2,9,7,15,4,13,4,1,2,4,2,5,5,59,44,0,0,56,0,2,2,84,0,10,3,3,2,7,1,2,7,22,1,1,6,46,5,2,1,0,1,5,21,2,2,1,0,1,1,2,6,1,3,2,0,8,2,2,5,1,0,1,0,261,21,8,3,9,0,0,2049.17,50.621622,3.053551
4466,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,3,0,1,3,8,0,4,0,0,5,0,0,0,4,0,0,0,10,1,0,1,3,1,11,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45,3,0,0,3,0,0,4814.16,50.614614,3.027537
4467,0,1,0,1,2,3,4,5,0,1,3,4,2,4,0,12,0,4,1,0,1,0,1,0,13,1,2,1,2,9,0,6,0,4,7,2,1,3,4,15,15,1,0,25,0,0,3,47,0,0,3,0,1,0,19,7,7,7,1,2,2,41,8,3,1,0,0,1,12,0,2,0,1,0,0,1,2,1,0,1,1,6,3,1,1,0,0,0,0,233,17,1,2,0,0,2,2621.07,50.636266,3.083866
