,id_parcelle,code_type_local,lon,lat,adresse_complete,prix_m2
4018,59350000NZ0055,1.0,3.058472,50.631647,41 RUE DU MAIRE ANDRE 59800,4739.26
4019,59350000NZ0054,1.0,3.058569,50.631646,43 RUE DU MAIRE ANDRE 59800,3653.39
4020,59350000NZ0034,2.0,3.058457,50.631882,17 RUE JACQUEMARS GIELEE 59800,4398.57
4021,59350000NZ0032,1.0,3.05831,50.631961,21 RUE JACQUEMARS GIELEE 59800,5780.1
4022,59350000NZ0031,2.0,3.058201,50.631985,23 RUE JACQUEMARS GIELEE 59800,5554.05
4023,59350000NZ0023,2.0,3.057444,50.632471,37 RUE JACQUEMARS GIELEE 59800,4833.91
4024,59350000NZ0021,2.0,3.057315,50.63252,41 RUE JACQUEMARS GIELEE 59800,7261.82
4025,59350000NZ0020,2.0,3.057243,50.63255,43 RUE JACQUEMARS GIELEE 59800,10322.4
4026,59350000NZ0004,1.0,3.055689,50.633332,71 RUE JACQUEMARS GIELEE 59800,2821.13
4027,59350000NZ0002,2.0,3.055548,50.63343,75 RUE JACQUEMARS GIELEE 59800,4970.81
4028,59350000NY0161,2.0,3.058362,50.633376,80 BD DE LA LIBERTE 59800,3832.32
4029,59350000NY0156,2.0,3.059358,50.633357,52 RUE JEAN SANS PEUR 59800,4500.78
4030,59350000NY0154,2.0,3.059553,50.633616,44 RUE JEAN SANS PEUR 59800,8694.81
4031,59350000NY0150,2.0,3.059207,50.633675,109 BD DE LA LIBERTE 59800,5100.5
4032,59350000NY0116,1.0,3.057577,50.632903,20 RUE JACQUEMARS GIELEE 59800,4227.15
4033,59350000NY0109,2.0,3.057858,50.632775,12 RUE JACQUEMARS GIELEE 59800,3267.83
4034,59350000NY0107,2.0,3.057959,50.632727,8 RUE JACQUEMARS GIELEE 59800,6952.8
4035,59350000NY0103,2.0,3.058142,50.632525,68 RUE JEAN SANS PEUR 59800,5722.91
4036,59350000NY0094,2.0,3.058588,50.633164,86 BD DE LA LIBERTE 59800,4790.76
4037,59350000NY0088,2.0,3.058233,50.633414,1 RUE DE PUEBLA 59800,4624.04
4038,59350000NY0066,2.0,3.059649,50.635414,51 RUE DE L HOPITAL MILITAIRE 59800,4184.45
4039,59350000NY0059,2.0,3.058947,50.634874,85 RUE NATIONALE 59800,3427.57
4040,59350000NY0054,2.0,3.057408,50.634592,103 RUE NATIONALE 59800,4047.94
4041,59350000NY0051,2.0,3.057172,50.634559,109 RUE NATIONALE 59800,3371.47
4042,59350000NY0048,2.0,3.057497,50.634446,79 BD DE LA LIBERTE 59800,4785.29
4043,59350000NY0045,2.0,3.057903,50.634223,89 BD DE LA LIBERTE 59800,4255.04
4044,59350000NY0039,2.0,3.057826,50.63354,4 RUE DE PUEBLA 59800,4868.56
4045,59350000NY0037,2.0,3.057633,50.633654,74 BD DE LA LIBERTE 59800,5974.5
4046,59350000NY0035,2.0,3.057596,50.633504,8 RUE DE PUEBLA 59800,5453.71
4047,59350000NY0033,1.0,3.057401,50.633512,12 RUE DE PUEBLA 59800,4701.8
4048,59350000NY0026,2.0,3.056904,50.633122,22 RUE DE PUEBLA 59800,5901.43
4049,59350000NY0022,2.0,3.056803,50.633434,34 RUE JACQUEMARS GIELEE 59800,4493.88
4050,59350000NY0020,2.0,3.056363,50.633537,40 RUE JACQUEMARS GIELEE 59800,3759.23
4051,59350000NY0017,2.0,3.056674,50.634044,62 BD DE LA LIBERTE 59800,1971.99
4052,59350000NY0011,2.0,3.056373,50.633971,119 RUE NATIONALE 59800,4306.53
4053,59350000NY0006,1.0,3.056032,50.633624,46 RUE JACQUEMARS GIELEE 59800,4713.05
4054,59350000NY0003,2.0,3.055786,50.633846,1 PL DE STRASBOURG 59800,5354.74
4055,59350000NX0209,2.0,3.05433,50.634975,11 RUE BOILEUX 59800,4107.09
4056,59350000NX0206,2.0,3.054796,50.63446,20 RUE MAL DE LATTRE DE TASSIGNY 59800,5704.37
4057,59350000NX0198,2.0,3.054719,50.635149,48 BD DE LA LIBERTE 59800,4416.13
4058,59350000NX0181,2.0,3.05684,50.635126,7 AV FOCH 59800,5152.81
4059,59350000NX0153,2.0,3.058698,50.635784,13 RUE DU VERT BOIS 59800,2470.93
4060,59350000NX0147,1.0,3.058944,50.635883,5 RUE DU VERT BOIS 59800,4559.57
4061,59350000NX0140,2.0,3.059088,50.635963,67 RUE DE L HOPITAL MILITAIRE 59800,4502.88
4062,59350000NX0135,1.0,3.058844,50.636104,4 RUE DU VERT BOIS 59800,9675.3
4063,59350000NX0125,2.0,3.058427,50.636144,10 RUE DE L ARC 59800,4615.28
4064,59350000NX0119,2.0,3.058296,50.636344,14 RUE DE L ARC 59800,4707.11
4065,59350000NX0117,1.0,3.0585,50.636455,87 RUE DE L HOPITAL MILITAIRE 59800,3613.88
4066,59350000NX0112,2.0,3.058435,50.636567,91 RUE DE L HOPITAL MILITAIRE 59800,3364.74
4067,59350000NX0085,2.0,3.056075,50.635669,21 AV FOCH 59800,5973.6
4068,59350000NX0082,2.0,3.055813,50.63534,51 BD DE LA LIBERTE 59800,6149.67
4069,59350000NX0072,2.0,3.056526,50.635075,61 BD DE LA LIBERTE 59800,5097.48
4070,59350000NX0069,2.0,3.056636,50.635005,65 BD DE LA LIBERTE 59800,3864.4
4071,59350000NX0063,2.0,3.057245,50.635013,108 RUE NATIONALE 59800,4511.82
4072,59350000NX0059,2.0,3.056764,50.634882,69 BD DE LA LIBERTE 59800,7660.61
4073,59350000NX0050,2.0,3.055385,50.634205,19 RUE MAL DE LATTRE DE TASSIGNY 59800,4522.82
4074,59350000NX0047,2.0,3.055663,50.634532,13 RUE MAL DE LATTRE DE TASSIGNY 59800,4108.34
4075,59350000NX0046,2.0,3.055884,50.634605,56 BD DE LA LIBERTE 59800,4693.16
4076,59350000NX0045,2.0,3.055591,50.634762,56 BD DE LA LIBERTE 59800,4302.79
4077,59350000NX0013,2.0,3.054604,50.634335,58 RUE JACQUEMARS GIELEE 59800,4141.7
4078,59350000NX0006,2.0,3.0541,50.634587,72 RUE JACQUEMARS GIELEE 59800,4709.58
4079,59350000NW0312,2.0,3.050335,50.634908,34 RUE PATOU 59800,6458.92
4080,59350000NW0307,2.0,3.05105,50.633467,33 RUE DE SOLFERINO 59800,6244.17
4081,59350000NW0294,2.0,3.052288,50.634682,35 RUE DE BOURGOGNE 59800,7212.82
4082,59350000NW0263,2.0,3.053136,50.633337,70 RUE BOUCHER DE PERTHES 59800,5361.0
4083,59350000NW0211,2.0,3.052557,50.63308,172 RUE NATIONALE 59800,3977.25
4084,59350000NW0209,2.0,3.052759,50.633131,168 RUE NATIONALE 59800,5024.02
4085,59350000NW0201,2.0,3.053385,50.633333,74 RUE BOUCHER DE PERTHES 59800,5276.94
4086,59350000NW0195,2.0,3.053173,50.633573,39 RUE BOUCHER DE PERTHES 59800,3815.61
4087,59350000NW0179,1.0,3.051153,50.634063,49 RUE FONTAINE DELSAUX 59800,7045.89
4088,59350000NW0126,2.0,3.053566,50.633691,148 RUE NATIONALE 59800,6141.22
4089,59350000NW0120,2.0,3.054412,50.633889,140 RUE NATIONALE 59800,4797.2
4090,59350000NW0113,2.0,3.054394,50.634064,83 RUE JACQUEMARS GIELEE 59800,7221.18
4091,59350000NW0092,2.0,3.052713,50.634684,8 RUE FONTAINE DELSAUX 59800,7142.06
4092,59350000NW0087,2.0,3.052338,50.634809,33 RUE DE BOURGOGNE 59800,7079.74
4093,59350000NW0082,2.0,3.052239,50.634592,18 RUE FONTAINE DELSAUX 59800,5288.85
4094,59350000NW0077,2.0,3.051929,50.634552,41 RUE DE BOURGOGNE 59800,4724.07
4095,59350000NW0074,2.0,3.051842,50.634507,43 RUE DE BOURGOGNE 59800,3215.19
4096,59350000NW0059,1.0,3.05134,50.634736,54 RUE DE BOURGOGNE 59800,4581.21
4097,59350000NW0053,1.0,3.051785,50.635075,42 RUE DE BOURGOGNE 59800,3711.59
4098,59350000NW0049,2.0,3.052176,50.635186,123 RUE JACQUEMARS GIELEE 59800,3692.08
4099,59350000NW0044,2.0,3.051636,50.635363,133 RUE JACQUEMARS GIELEE 59800,5334.56
4100,59350000NW0041,2.0,3.051334,50.635358,21 RUE PATOU 59800,6544.99
4101,59350000NW0035,1.0,3.051121,50.634933,33 RUE PATOU 59800,6095.07
4102,59350000NW0034,1.0,3.051057,50.634897,35 RUE PATOU 59800,6147.9
4103,59350000NW0033,1.0,3.051006,50.634853,37 RUE PATOU 59800,4692.49
4104,59350000NW0032,1.0,3.050953,50.634807,39 RUE PATOU 59800,4987.15
4105,59350000NW0025,2.0,3.050066,50.634958,7 SQ RAMEAU 59800,4704.56
4106,59350000NW0020,1.0,3.050746,50.635364,24 RUE PATOU 59800,3355.87
4107,59350000NW0002,2.0,3.049875,50.635091,37 BD VAUBAN 59800,2500.0
4108,59350000NV0066,2.0,3.047634,50.634234,19 RUE DE LA DIGUE 59800,5565.22
4109,59350000NV0060,2.0,3.047526,50.633872,44 BD VAUBAN 59800,5474.24
4110,59350000NV0057,2.0,3.047655,50.634035,36 BD VAUBAN 59800,2684.63
4111,59350000NV0040,2.0,3.049889,50.635995,14 RUE DESMAZIERES 59800,3683.08
4112,59350000NV0027,1.0,3.04788,50.635226,13 RUE DE SOLFERINO 59800,4077.24
4113,59350000NV0024,1.0,3.048061,50.635603,6 RUE DESMAZIERES 59800,3560.73
4114,59350000NV0009,2.0,3.04737,50.634991,44 RUE DE SOLFERINO 59800,6893.9
4115,59350000NV0003,2.0,3.047228,50.634466,7 RUE DE LA DIGUE 59800,3676.18
4116,59350000NT0086,2.0,3.044294,50.631517,111 RUE COLBERT 59800,5220.3
4117,59350000NT0056,2.0,3.046108,50.632346,62 BD VAUBAN 59800,5643.84
4118,59350000NT0044,2.0,3.045359,50.631647,78 BD VAUBAN 59800,5397.33
4119,59350000NT0043,2.0,3.045314,50.631603,80 BD VAUBAN 59800,5579.1
4120,59350000NT0033,2.0,3.044532,50.631001,95 RUE COLBERT 59800,4038.85
4121,59350000NT0032,2.0,3.044474,50.631044,97 RUE COLBERT 59800,3282.41
4122,59350000NT0031,2.0,3.044412,50.6311,99 RUE COLBERT 59800,4156.33
4123,59350000NT0019,2.0,3.043855,50.631699,121 RUE COLBERT 59800,6454.01
4124,59350000NT0012,2.0,3.043561,50.632077,133 RUE COLBERT 59800,6004.26
4125,59350000NT0010,2.0,3.0434,50.632245,139 RUE COLBERT 59800,7266.1
4126,59350000NT0009,2.0,3.043343,50.632301,141 RUE COLBERT 59800,4922.99
4127,59350000NT0007,2.0,3.043234,50.632382,145 RUE COLBERT 59800,4288.86
4128,59350000NT0006,2.0,3.04326,50.632516,1 RUE ROLAND 59800,4649.29
4129,59350000NT0005,2.0,3.043191,50.632478,3 RUE ROLAND 59800,5464.05
4130,59350000NT0001,2.0,3.042949,50.632474,151 RUE COLBERT 59800,5327.15
4131,59350000NS0129,2.0,3.047798,50.632524,122 RUE MEUREIN 59800,4635.2
4132,59350000NS0128,2.0,3.046195,50.630539,274 RUE NATIONALE 59800,4144.36
4133,59350000NS0118,2.0,3.046707,50.631837,77 BD VAUBAN 59800,4189.68
4134,59350000NS0116,2.0,3.047896,50.63225,120 RUE MEUREIN 59800,4185.11
4135,59350000NS0086,2.0,3.047445,50.632436,63 BD VAUBAN 59800,5766.22
4136,59350000NS0066,1.0,3.04833,50.632001,112 RUE MEUREIN 59800,4071.92
4137,59350000NS0065,2.0,3.048529,50.631867,86 RUE MEUREIN 59800,5457.54
4138,59350000NS0064,2.0,3.048754,50.631767,84 RUE MEUREIN 59800,4666.79
4139,59350000NS0050,2.0,3.04823,50.631253,242 RUE NATIONALE 59800,4433.87
4140,59350000NS0048,2.0,3.047185,50.632014,71 BD VAUBAN 59800,4447.09
4141,59350000NS0038,2.0,3.046991,50.630927,88 RUE DU PORT 59800,2220.92
4142,59350000NS0036,2.0,3.046996,50.630827,260 RUE NATIONALE 59800,4595.76
4143,59350000NS0034,2.0,3.046893,50.630586,262 RUE NATIONALE 59800,4179.27
4144,59350000NS0033,2.0,3.046641,50.630724,266 RUE NATIONALE 59800,3417.48
4145,59350000NS0030,2.0,3.046546,50.630425,272 RUE NATIONALE 59800,4092.52
4146,59350000NS0024,2.0,3.046086,50.630454,280 RUE NATIONALE 59800,3552.31
4147,59350000NS0021,2.0,3.046032,50.630337,282 RUE NATIONALE 59800,4318.88
4148,59350000NS0017,2.0,3.045735,50.630201,290 RUE NATIONALE 59800,7324.78
4149,59350000NS0015,2.0,3.045613,50.630164,294 RUE NATIONALE 59800,6363.6
4150,59350000NS0013,2.0,3.045569,50.62999,298 RUE NATIONALE 59800,4799.7
4151,59350000NS0011,2.0,3.045493,50.630135,71 RUE COLBERT 59800,5126.54
4152,59350000NS0009,2.0,3.04543,50.630351,77 RUE COLBERT 59800,4376.21
4153,59350000NS0007,2.0,3.045528,50.630561,95 BD VAUBAN 59800,4617.65
4154,59350000NS0006,1.0,3.045285,50.630594,97 BD VAUBAN 59800,5250.68
4155,59350000NS0004,2.0,3.045181,50.630417,79 RUE COLBERT 59800,7291.08
4156,59350000NS0003,2.0,3.045148,50.630443,81 RUE COLBERT 59800,4793.9
4157,59350000NR0159,2.0,3.045624,50.629317,82 RUE COLBERT 59800,5803.74
4158,59350000NR0153,1.0,3.044694,50.629911,310 RUE NATIONALE 59800,3291.16
4159,59350000NR0152,2.0,3.045101,50.628235,21 RUE DES FRERES VAILLANT 59800,2470.29
4160,59350000NR0148,2.0,3.0435,50.627687,92 RUE DES STATIONS 59800,6653.34
4161,59350000NR0142,2.0,3.044307,50.629474,318 RUE NATIONALE 59800,4270.94
4162,59350000NR0137,2.0,3.042904,50.62728,5 RUE HENRI LOYER 59800,7928.26
4163,59350000NR0118,2.0,3.04302,50.627953,21 PL DU MARECHAL LECLERC 59800,3635.82
4164,59350000NR0098,2.0,3.043455,50.628255,13 PL DU MARECHAL LECLERC 59800,4104.35
4165,59350000NR0091,2.0,3.043699,50.628449,7 PL DU MARECHAL LECLERC 59800,4426.6
4166,59350000NR0082,2.0,3.043594,50.628627,5 PL DU MARECHAL LECLERC 59800,4701.71
4167,59350000NR0079,1.0,3.043822,50.628504,6 RUE DES FRERES VAILLANT 59800,4347.83
4168,59350000NR0063,1.0,3.045616,50.628466,53 RUE D ANTIN 59800,5042.38
4169,59350000NR0062,1.0,3.045711,50.628376,51 RUE D ANTIN 59800,6034.5
4170,59350000NR0060,2.0,3.04601,50.628559,76 RUE DES STATIONS 59800,9596.09
4171,59350000NR0059,1.0,3.045964,50.628654,76 RUE DES STATIONS 59800,7046.7
4172,59350000NR0043,1.0,3.045406,50.629563,271 RUE NATIONALE 59800,5566.6
4173,59350000NR0036,1.0,3.044842,50.6292,285 RUE NATIONALE 59800,3149.23
4174,59350000NR0027,2.0,3.044166,50.628794,5 RUE DES FRERES VAILLANT 59800,2498.69
4175,59350000NR0023,2.0,3.044922,50.629796,306 RUE NATIONALE 59800,5940.1
4176,59350000NR0020,2.0,3.045252,50.629871,300 RUE NATIONALE 59800,3936.78
4177,59350000NR0018,2.0,3.045121,50.629949,94 RUE COLBERT 59800,5811.64
4178,59350000NR0004,1.0,3.043828,50.629332,119 BD VAUBAN 59800,1901.78
4179,59350000NR0002,2.0,3.04375,50.629224,332 RUE NATIONALE 59800,3637.08
4180,59350000NR0001,2.0,3.043647,50.62916,336 RUE NATIONALE 59800,4407.22
4181,59350000NP0025,1.0,3.038944,50.630287,75 RUE ROLAND 59800,4103.73
4182,59350000NP0024,1.0,3.038883,50.630251,19 RUE LESTIBOUDOIS 59800,3114.45
4183,59350000NP0021,1.0,3.039288,50.630158,13 RUE LESTIBOUDOIS 59800,3082.97
4184,59350000NP0018,1.0,3.039429,50.630051,7 RUE LESTIBOUDOIS 59800,3469.47
4185,59350000NP0009,2.0,3.041962,50.628927,16 PL DU MARECHAL LECLERC 59800,4148.69
4186,59350000NP0007,2.0,3.042225,50.629202,6 PL DU MARECHAL LECLERC 59800,4733.72
4187,59350000NO0213,2.0,3.038658,50.628054,49 RUE DE TURENNE 59000,6566.54
4188,59350000NO0211,2.0,3.039904,50.626767,14 PL CORMONTAIGNE 59000,2190.3
4189,59350000NO0200,1.0,3.036902,50.629297,3 RUE DE TURENNE 59000,1959.48
4190,59350000NO0198,2.0,3.037233,50.628901,19 RUE DE TURENNE 59000,6692.48
4191,59350000NO0173,2.0,3.037561,50.629684,79 RUE ROLAND 59800,6250.67
4192,59350000NO0165,1.0,3.037299,50.629479,89 RUE ROLAND 59800,5102.0
4193,59350000NO0158,1.0,3.037012,50.629171,7 RUE DE TURENNE 59000,3488.58
4194,59350000NO0151,2.0,3.037655,50.629341,73 RUE ST JB DE LA SALLE 59000,4974.42
4195,59350000NO0125,1.0,3.038806,50.628565,41 RUE ST JB DE LA SALLE 59000,4644.32
4196,59350000NO0122,1.0,3.038905,50.628457,35 RUE ST JB DE LA SALLE 59000,1945.31
4197,59350000NO0116,2.0,3.038404,50.62815,43 RUE DE TURENNE 59000,6904.8
4198,59350000NO0115,1.0,3.038449,50.628102,45 RUE DE TURENNE 59000,3441.64
4199,59350000NO0114,2.0,3.03848,50.628056,47 RUE DE TURENNE 59000,3549.89
4200,59350000NO0112,2.0,3.039236,50.62834,27 RUE ST JB DE LA SALLE 59000,6264.85
4201,59350000NO0111,2.0,3.039005,50.628036,27 RUE ST JB DE LA SALLE 59000,6975.0
4202,59350000NO0105,1.0,3.038949,50.627723,59 RUE DE TURENNE 59000,4856.81
4203,59350000NO0097,1.0,3.039684,50.627859,11 RUE ST JB DE LA SALLE 59000,5940.44
4204,59350000NO0092,1.0,3.039269,50.627522,67 RUE DE TURENNE 59000,4446.08
4205,59350000NO0091,1.0,3.039177,50.627388,69 RUE DE TURENNE 59000,3464.36
4206,59350000NO0089,2.0,3.039247,50.627265,46 RUE DE LA BASSEE 59000,3036.0
4207,59350000NO0081,1.0,3.039685,50.627583,30 RUE DE LA BASSEE 59000,5551.36
4208,59350000NO0079,1.0,3.039808,50.627642,26 RUE DE LA BASSEE 59000,4198.9
4209,59350000NO0074,2.0,3.040025,50.62763,22 RUE DE LA BASSEE 59000,3211.93
4210,59350000NO0072,1.0,3.040349,50.627286,9 RUE DE LA BASSEE 59000,5102.68
4211,59350000NO0065,1.0,3.039777,50.627118,23 RUE DE LA BASSEE 59000,4710.42
4212,59350000NO0060,1.0,3.039882,50.626906,85 RUE DE TURENNE 59000,3367.99
4213,59350000NO0050,2.0,3.04049,50.626754,38 BD BIGO DANEL 59000,7104.82
4214,59350000NO0046,1.0,3.040527,50.627032,30 BD BIGO DANEL 59000,3853.05
4215,59350000NO0041,2.0,3.040769,50.627413,20 BD BIGO DANEL 59000,5762.36
4216,59350000NO0040,2.0,3.040977,50.627397,18 BD BIGO DANEL 59000,7530.0
4217,59350000NO0027,1.0,3.041449,50.627868,2 BD BIGO DANEL 59000,3479.35
4218,59350000NO0025,2.0,3.04048,50.627868,12 RUE DE LA BASSEE 59000,4570.18
4219,59350000NO0023,2.0,3.040365,50.627804,16 RUE DE LA BASSEE 59000,6159.09
4220,59350000NO0019,1.0,3.040985,50.628098,8 RUE DE LA BASSEE 59000,4251.5
4221,59350000NO0008,1.0,3.040713,50.628424,6 RUE JEAN LEVASSEUR 59800,4731.43
4222,59350000MZ0163,2.0,3.0365,50.627641,66 RUE DE CANTELEU 59000,3819.75
4223,59350000MZ0155,1.0,3.036955,50.627982,10 RUE D HOLBACH 59000,3584.63
4224,59350000MZ0147,1.0,3.037278,50.627668,7 RUE D HOLBACH 59000,4081.65
4225,59350000MZ0146,1.0,3.037217,50.627637,9 RUE D HOLBACH 59000,3499.18
4226,59350000MZ0145,1.0,3.037146,50.627602,11 RUE D HOLBACH 59000,4623.72
4227,59350000MZ0140,1.0,3.036819,50.627361,60 RUE DE CANTELEU 59000,3654.72
4228,59350000MZ0133,2.0,3.03701,50.627252,28 RUE D ALEMBERT 59000,6641.78
4229,59350000MZ0130,1.0,3.037171,50.627318,22 RUE D ALEMBERT 59000,2999.04
4230,59350000MZ0126,1.0,3.037415,50.62745,14 RUE D ALEMBERT 59000,4968.92
4231,59350000MZ0124,1.0,3.037541,50.627527,10 RUE D ALEMBERT 59000,4547.12
4232,59350000MZ0123,1.0,3.037606,50.627576,8 RUE D ALEMBERT 59000,3214.62
4233,59350000MZ0118,1.0,3.037974,50.627286,7 RUE D ALEMBERT 59000,4339.5
4234,59350000MZ0109,1.0,3.037306,50.626904,25 RUE D ALEMBERT 59000,3644.17
4235,59350000MZ0108,2.0,3.037122,50.626971,27 RUE D ALEMBERT 59000,3533.92
4236,59350000MZ0097,1.0,3.037381,50.626554,82 RUE DE LA BASSEE 59000,4112.23
4237,59350000MZ0096,1.0,3.03743,50.626599,80 RUE DE LA BASSEE 59000,5863.84
4238,59350000MZ0087,1.0,3.038086,50.626922,62 RUE DE LA BASSEE 59000,6913.48
4239,59350000MZ0076,1.0,3.038669,50.626607,35 RUE DE LA BASSEE 59000,5408.12
4240,59350000MZ0064,1.0,3.037487,50.626158,63 RUE DE LA BASSEE 59000,5134.59
4241,59350000MZ0059,1.0,3.038278,50.62572,14 RUE DE CANTELEU 59000,4194.83
4242,59350000MZ0047,1.0,3.038419,50.625794,6 CITE BUISINE 18 RUE CANTELEU 59000,2461.2
4243,59350000MZ0045,1.0,3.038381,50.62571,2 CITE BUISINE 18 RUE CANTELEU 59000,4999.39
4244,59350000MZ0038,1.0,3.039196,50.625466,14 RUE D ISLY 59000,2220.18
4245,59350000MZ0037,2.0,3.039115,50.62571,4 RUE D ISLY 59000,6372.77
4246,59350000MZ0032,1.0,3.039525,50.626274,26 PL CORMONTAIGNE 59000,4205.51
4247,59350000MZ0028,1.0,3.039442,50.626504,78 RUE DE TURENNE 59000,4068.67
4248,59350000MZ0012,1.0,3.03796,50.62774,46 RUE DE TURENNE 59000,5442.35
4249,59350000MZ0006,1.0,3.037653,50.627995,34 RUE DE TURENNE 59000,4532.74
4250,59350000MY0391,1.0,3.042633,50.623828,74 BD MONTEBELLO 59000,3628.58
4251,59350000MY0390,2.0,3.042823,50.623885,74 BD MONTEBELLO 59000,2791.37
4252,59350000MY0375,2.0,3.041606,50.6241,4 RUE VIRGINIE GHESQUIERE 59000,3960.46
4253,59350000MY0373,2.0,3.04163,50.624768,30 BD MONTEBELLO 59000,9998.27
4254,59350000MY0367,1.0,3.041621,50.622495,40 RUE DUHEM 59000,3577.46
4255,59350000MY0363,2.0,3.04137,50.623285,3 RUE VIRGINIE GHESQUIERE 59000,2744.37
4256,59350000MY0362,2.0,3.042329,50.624152,58 BD MONTEBELLO 59000,3171.04
4257,59350000MY0360,2.0,3.043254,50.623328,80 BD MONTEBELLO 59000,3140.66
4258,59350000MY0333,1.0,3.040601,50.623108,2 COUR SIMON RUE DELEZENNE 59000,3197.55
4259,59350000MY0320,2.0,3.040317,50.625275,116 RUE DES STATIONS 59800,5065.03
4260,59350000MY0296,2.0,3.041117,50.622609,3 RUE ST BERNARD 59000,7286.22
4261,59350000MY0287,1.0,3.041686,50.622541,38 RUE DUHEM 59000,6129.17
4262,59350000MY0283,2.0,3.041947,50.622718,28 RUE DUHEM 59000,9179.52
4263,59350000MY0281,1.0,3.042086,50.622739,24 RUE DUHEM 59000,3860.53
4264,59350000MY0278,1.0,3.042716,50.623014,20 RUE DUHEM 59000,2047.0
4265,59350000MY0251,2.0,3.043545,50.623269,80 BD MONTEBELLO 59000,5412.49
4266,59350000MY0244,2.0,3.042913,50.62351,43 RUE D ESQUERMES 59000,2968.88
4267,59350000MY0230,2.0,3.041602,50.622945,71 RUE D ESQUERMES 59000,3325.0
4268,59350000MY0226,1.0,3.041783,50.622765,10 COUR HOURRIEZ 34 RUE DUHEM 59000,3018.79
4269,59350000MY0225,1.0,3.041821,50.622721,8 COUR HOURRIEZ 34 RUE DUHEM 59000,2408.76
4270,59350000MY0205,2.0,3.041257,50.622772,79 RUE D ESQUERMES 59000,1916.12
4271,59350000MY0186,1.0,3.041044,50.622987,98 RUE D ESQUERMES 59000,4290.32
4272,59350000MY0184,1.0,3.040953,50.623078,2 CLOS POTTIER RUE ESQUERMES 59000,4276.29
4273,59350000MY0183,1.0,3.040915,50.623118,3 CLOS POTTIER RUE ESQUERMES 59000,4465.65
4274,59350000MY0177,1.0,3.040732,50.623309,9 CLOS POTTIER RUE ESQUERMES 59000,3697.78
4275,59350000MY0172,1.0,3.040597,50.623469,14 CLOS POTTIER RUE ESQUERMES 59000,4300.73
4276,59350000MY0167,1.0,3.040806,50.623419,18 CLOS POTTIER RUE ESQUERMES 59000,3018.52
4277,59350000MY0166,1.0,3.040839,50.623394,19 CLOS POTTIER RUE ESQUERMES 59000,4103.56
4278,59350000MY0163,1.0,3.040921,50.6233,22 CLOS POTTIER RUE ESQUERMES 59000,1423.33
4279,59350000MY0161,1.0,3.040986,50.623232,24 CLOS POTTIER RUE ESQUERMES 59000,4121.9
4280,59350000MY0160,1.0,3.041032,50.623201,25 CLOS POTTIER RUE ESQUERMES 59000,3519.66
4281,59350000MY0157,2.0,3.041223,50.623192,92 RUE D ESQUERMES 59000,3069.29
4282,59350000MY0146,1.0,3.040753,50.623692,23 RUE VIRGINIE GHESQUIERE 59000,5155.18
4283,59350000MY0141,1.0,3.040578,50.623898,33 RUE VIRGINIE GHESQUIERE 59000,4144.14
4284,59350000MY0135,2.0,3.040435,50.62392,11 PL GENEVIERES 59000,4720.34
4285,59350000MY0131,2.0,3.040028,50.623799,7 PL GENEVIERES 59000,3674.23
4286,59350000MY0126,2.0,3.040844,50.624164,18 RUE VIRGINIE GHESQUIERE 59000,4853.04
4287,59350000MY0120,1.0,3.04114,50.623919,6 RUE VIRGINIE GHESQUIERE 59000,3786.67
4288,59350000MY0119,2.0,3.041714,50.623402,2 RUE VIRGINIE GHESQUIERE 59000,3859.31
4289,59350000MY0108,2.0,3.042545,50.623707,62 RUE D ESQUERMES 59000,9814.88
4290,59350000MY0104,2.0,3.042845,50.623822,74 BD MONTEBELLO 59000,5000.0
4291,59350000MY0073,2.0,3.041457,50.624869,24 BD MONTEBELLO 59000,3525.9
4292,59350000MY0068,2.0,3.041434,50.624448,18 RUE FLAMEN 59000,4074.85
4293,59350000MY0067,2.0,3.041342,50.624428,16 RUE FLAMEN 59000,2694.49
4294,59350000MY0062,2.0,3.041019,50.624262,6 RUE FLAMEN 59000,3742.04
4295,59350000MY0056,1.0,3.040971,50.624608,3 RUE FLAMEN 59000,4682.74
4296,59350000MY0052,1.0,3.041278,50.624718,9 RUE FLAMEN 59000,4963.14
4297,59350000MY0040,2.0,3.041081,50.624835,8 RUE SAINT MARC 59000,3391.43
4298,59350000MY0036,1.0,3.041116,50.62508,14 BD MONTEBELLO 59000,3621.85
4299,59350000MY0032,1.0,3.041017,50.625164,12 BD MONTEBELLO 59000,4537.72
4300,59350000MY0029,2.0,3.040826,50.625423,8 BD MONTEBELLO 59000,5313.42
4301,59350000MY0028,1.0,3.0407,50.62537,110 RUE DES STATIONS 59800,2744.08
4302,59350000MY0018,2.0,3.04006,50.625631,1 RUE D ISLY 59000,4385.37
4303,59350000MY0003,2.0,3.039934,50.625037,122 RUE DES STATIONS 59800,3459.7
4304,59350000MY0001,2.0,3.039809,50.624993,124 RUE DES STATIONS 59800,3871.35
4305,59350000MX0218,2.0,3.037031,50.624345,37 RUE AMBROISE THOMAS 59000,4111.03
4306,59350000MX0162,2.0,3.035194,50.624432,4 RUE BONTE POLLET 59000,4534.32
4307,59350000MX0161,1.0,3.037941,50.624628,17 RUE VERDI 59000,5357.47
4308,59350000MX0160,1.0,3.037926,50.624543,19 RUE VERDI 59000,4647.29
4309,59350000MX0159,2.0,3.03669,50.624451,41 RUE AMBROISE THOMAS 59000,4897.09
